Timestamp,What is your gender?,Where are you from?,What is your age?,What is your highest education level (completed or in progress)? ,What kind of mobile device do you use?,Approximately how much time do you spend interacting with your phone each day?,"Of the following mobile apps, please choose one that you currently use.","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to accomplish a task that would otherwise be more difficult to do]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] helps me with logistics and planning]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] helps me get through the day more efficiently]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to keep track of things that I think are important]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] gives me timely information]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] gives me relevant information]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] tells me exactly what I need to know]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I feel like I've learned something after using [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to get information regularly about things I'm interested in]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] because it helps me feel connected to other people]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to see what my friends and family are up to]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to make/coordinate plans more effectively]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] allows me to communicate with other people]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I enjoy using [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I am excited to use [x] when I have free time]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [If I have nothing better to do, I'll use [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I like [x] because it has an appealing interface]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [The design of [x] is intuitive]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] launches very quickly]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] is always changing to suit my needs as a user]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] reminds me to use it often]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] lets me display my personality]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I can choose what I want to consume on [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [Using [x] is a way to pursue my interests and/or hobbies]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I find myself using [x] for lots of different reasons]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] for one specific reason]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] because I get financial benefit from it]","Of the following mobile apps, please choose one that you previously used but have now abandoned. If none of these apps fit this criteria, please list your own under ""other"".","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to accomplish a task that would otherwise be more difficult to do]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] helps me with logistics and planning]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] helps me get through the day more efficiently]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to keep track of things that I think are important]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] gives me timely information]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] gives me relevant information]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] tells me exactly what I need to know]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I feel like I've learned something after using [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to get information regularly about things I'm interested in]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] because it helps me feel connected to other people]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to see what my friends and family are up to]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] to make/coordinate plans more effectively]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] allows me to communicate with other people]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I enjoy using [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I am excited to use [x] when I have free time]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [If I have nothing better to do, I'll use [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I like [x] because it has an appealing interface]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [The design of [x] is intuitive]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] launches very quickly]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] is always changing to suit my needs as a user]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] reminds me to use it often]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [[x] lets me display my personality]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I can choose what I want to consume on [x]]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [Using [x] is a way to pursue my interests and/or hobbies]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I find myself using [x] for lots of different reasons]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] for one specific reason]","For the app you chose - to the best of your ability, please indicate your level of agreement with the following statements. [I use [x] because I get financial benefit from it]"
11/1/2016 3:48:35,Female,Northeast,26,Graduate (PhD),iPhone 5/5S/5C or older,Between 1 and 3 hours,Google Maps,Very often,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Never,Never,Never,Never,Very often,Never,A little bit of the time,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,All of the time,Never,2048,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Very often,Never,Never,Very often,Never,Never,Never,Never,Never,Never,All of the time,Never
11/1/2016 7:52:45,Female,West,27,Graduate (Master's),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Google Maps,All of the time,All of the time,All of the time,Sometimes,Very often,Very often,Very often,Very often,A little bit of the time,Sometimes,Never,All of the time,Never,All of the time,Never,Never,Very often,Very often,Sometimes,Sometimes,Never,Never,Never,Never,Never,All of the time,A little bit of the time,Facebook,Very often,Very often,Never,Sometimes,Sometimes,Sometimes,A little bit of the time,Sometimes,Sometimes,Very often,Very often,Sometimes,Sometimes,Sometimes,A little bit of the time,Very often,Very often,Very often,Very often,Sometimes,Never,All of the time,Sometimes,Sometimes,Very often,Never,Never
11/2/2016 9:01:40,Female,Northeast,42,Graduate (PhD),Android,Between 1 and 3 hours,Google Maps,Very often,Very often,Very often,Never,Very often,Very often,Very often,Very often,Very often,A little bit of the time,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,Very often,Very often,Sometimes,Never,Never,Never,A little bit of the time,All of the time,Never,Candy Crush,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Very often,Very often,All of the time,Very often,Very often,Very often,Very often,Very often,Never,Never,Never,Never,Never,Never
11/2/2016 9:32:16,Female,International,33,Graduate (PhD),Android,Between 1 and 3 hours,Google Maps,Very often,Very often,Very often,Sometimes,Very often,Very often,Very often,A little bit of the time,Never,Never,Never,Very often,Never,Sometimes,Never,Never,Very often,A little bit of the time,Sometimes,Sometimes,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Yelp,Never,A little bit of the time,Never,Never,Never,A little bit of the time,A little bit of the time,Never,Never,Never,Never,A little bit of the time,Never,Never,Never,Never,A little bit of the time,A little bit of the time,Never,Never,Never,Never,A little bit of the time,A little bit of the time,Never,Never,Never
10/31/2016 18:54:08,Female,Northeast,29,Graduate (Master's),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Instagram,Sometimes,Never,Never,Sometimes,Very often,Very often,Sometimes,A little bit of the time,All of the time,All of the time,All of the time,Never,All of the time,All of the time,All of the time,All of the time,Sometimes,All of the time,All of the time,Sometimes,Never,All of the time,Sometimes,Very often,Very often,Never,Never,Facebook,Sometimes,Sometimes,Never,Never,All of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very often,A little bit of the time,Very often,Sometimes,Very often,Very often,A little bit of the time,Very often,Very often,Sometimes,Never,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,A little bit of the time,Never
10/31/2016 21:51:54,Female,Northeast,34,College (Bachelor's),iPhone 7/7 Plus,More than 3 hours,Instagram,Very often,A little bit of the time,A little bit of the time,Very often,All of the time,Very often,A little bit of the time,Very often,All of the time,All of the time,All of the time,Sometimes,Very often,Very often,Very often,All of the time,All of the time,All of the time,Very often,Never,Very often,All of the time,A little bit of the time,All of the time,Sometimes,A little bit of the time,Very often,Snapchat,Never,Never,Never,Sometimes,Sometimes,Sometimes,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,A little bit of the time,Never,A little bit of the time,A little bit of the time,Never,Very often,Very often,A little bit of the time,Very often,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,Never
10/31/2016 22:38:42,Female,West,22,College (Bachelor's),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Instagram,A little bit of the time,Never,Never,All of the time,Sometimes,Sometimes,Sometimes,All of the time,All of the time,All of the time,All of the time,A little bit of the time,All of the time,Very often,All of the time,Sometimes,Never,Sometimes,Very often,Sometimes,Sometimes,All of the time,All of the time,All of the time,Sometimes,Never,Never,Groupon,Sometimes,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,Very often,A little bit of the time,All of the time,A little bit of the time,Never,Never,A little bit of the time,Never,Never,Never,Never,Never,Never,Very often,Sometimes,A little bit of the time,Never,All of the time,Very often,Never,All of the time,All of the time
10/31/2016 22:48:15,Female,Northeast,23,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Instagram,Never,Never,Sometimes,Very often,All of the time,All of the time,Sometimes,All of the time,All of the time,Very often,Very often,A little bit of the time,Very often,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Never,Very often,Very often,All of the time,All of the time,Sometimes,Never,Safari,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very often,Never,Never,Never,Sometimes,Never,Never,Never,Never
11/1/2016 4:46:21,Female,West,22,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Instagram,Never,Never,A little bit of the time,Never,Never,Never,Never,Never,Never,All of the time,All of the time,Never,Never,All of the time,All of the time,Very often,All of the time,All of the time,All of the time,Very often,Sometimes,All of the time,All of the time,All of the time,Sometimes,Very often,Never,Pinterest,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,A little bit of the time,A little bit of the time,Never,Never,Sometimes,Sometimes,Sometimes,Very often,Sometimes,Sometimes,Sometimes,A little bit of the time,All of the time,All of the time,Sometimes,Sometimes,A little bit of the time,Never
11/1/2016 16:00:49,Female,Northeast,21,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Instagram,Sometimes,Never,Never,Very often,Sometimes,Sometimes,A little bit of the time,Very often,All of the time,All of the time,All of the time,Never,All of the time,All of the time,All of the time,All of the time,Very often,All of the time,All of the time,All of the time,Never,All of the time,All of the time,All of the time,All of the time,A little bit of the time,Never,Words With Friends,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,A little bit of the time,Never,Very often,Very often,Very often,All of the time,Sometimes,All of the time,Very often,A little bit of the time,All of the time,Never,Never,Never,Never,Sometimes,Never
11/1/2016 18:41:42,Female,West,25,College (Bachelor's),Android,More than 3 hours,Instagram,Never,Never,Never,All of the time,Never,Never,Never,Never,Never,All of the time,Very often,Never,A little bit of the time,All of the time,Sometimes,Sometimes,Never,A little bit of the time,All of the time,Sometimes,Never,All of the time,All of the time,All of the time,Never,Sometimes,Never,Words With Friends,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,A little bit of the time,All of the time,Very often,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Never,Very often,Never,Sometimes,Never
10/31/2016 19:01:49,Male,West,27,Graduate (PhD),iPhone 6/6S/6S Plus,More than 3 hours,Mail,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Instagram,Never,Never,Never,A little bit of the time,A little bit of the time,A little bit of the time,Never,A little bit of the time,A little bit of the time,A little bit of the time,Never,A little bit of the time,A little bit of the time,Never,Never,Never,Never,Never,A little bit of the time,Never,A little bit of the time,Never,Never,A little bit of the time,Never,A little bit of the time,Never
10/31/2016 19:57:11,Male,International,31,Graduate (PhD),iPhone 5/5S/5C or older,Between 1 and 3 hours,Mail,All of the time,All of the time,Very often,All of the time,Sometimes,Sometimes,Sometimes,Sometimes,All of the time,Sometimes,Sometimes,All of the time,All of the time,Sometimes,Never,A little bit of the time,A little bit of the time,Very often,Very often,Never,Sometimes,Never,All of the time,Very often,All of the time,Never,Sometimes,YouTube,Sometimes,Never,Never,Never,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Very often,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very often,Sometimes,A little bit of the time,Never,Never,Very often,Very often,Very often,Never,Never
10/31/2016 23:23:51,Female,West,46,Graduate (Master's),iPhone 5/5S/5C or older,Between 1 and 3 hours,Mail,Very often,Sometimes,Very often,Sometimes,Very often,Very often,Very often,A little bit of the time,Very often,Sometimes,A little bit of the time,Very often,Very often,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Very often,A little bit of the time,Very often,Sometimes,Sometimes,Sometimes,A little bit of the time,Sometimes,A little bit of the time,Pinterest,A little bit of the time,A little bit of the time,Never,Never,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,Never,Never,Never,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,A little bit of the time,Never
10/31/2016 18:53:05,Female,Northeast,20,College (Bachelor's),iPhone 5/5S/5C or older,More than 3 hours,Messages,All of the time,All of the time,All of the time,Very often,A little bit of the time,All of the time,Sometimes,Sometimes,Sometimes,All of the time,All of the time,All of the time,All of the time,All of the time,Sometimes,Sometimes,A little bit of the time,All of the time,All of the time,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,Sometimes,Very often,A little bit of the time,Never,Candy Crush,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very often,Very often,Very often,A little bit of the time,A little bit of the time,Sometimes,Sometimes,All of the time,Never,A little bit of the time,Never,Never,All of the time,Never
10/31/2016 18:56:52,Female,West,26,College (Bachelor's),iPhone 7/7 Plus,Between 1 and 3 hours,Messages,All of the time,All of the time,All of the time,Sometimes,All of the time,Sometimes,Sometimes,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Very often,Sometimes,A little bit of the time,Very often,Very often,Very often,A little bit of the time,Very often,Never,Never,Very often,Sometimes,Very often,A little bit of the time,Candy Crush,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,Never,A little bit of the time,Never,Never,Never,A little bit of the time,A little bit of the time,Very often,A little bit of the time,A little bit of the time,Very often,A little bit of the time,Very often,Never,A little bit of the time,Never,Never,A little bit of the time,Never
10/31/2016 19:21:10,Female,West,32,Graduate (Master's),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Messages,Sometimes,Sometimes,Very often,Sometimes,Very often,Sometimes,Sometimes,Sometimes,Very often,Very often,Very often,Very often,Very often,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,Very often,Very often,Sometimes,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Mail,Sometimes,Very often,Very often,Sometimes,Very often,Sometimes,A little bit of the time,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,Very often,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,Sometimes,Very often,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,Very often,Sometimes,A little bit of the time
10/31/2016 22:11:40,Female,West,26,Graduate (PhD),Android,Less than an hour,Messages,All of the time,Very often,Sometimes,Sometimes,All of the time,All of the time,All of the time,Sometimes,A little bit of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Sometimes,Sometimes,Sometimes,Sometimes,Very often,Never,Never,Sometimes,All of the time,Very often,A little bit of the time,All of the time,Never,Snapchat,A little bit of the time,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,Never,Never,A little bit of the time,A little bit of the time,Never,A little bit of the time,Sometimes,A little bit of the time,Never,Very often,Never
11/1/2016 14:38:44,Male,International,40,Graduate (Master's),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Messages,Sometimes,Very often,Very often,Sometimes,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Sometimes,All of the time,All of the time,All of the time,Sometimes,Sometimes,A little bit of the time,Very often,All of the time,A little bit of the time,Never,Never,Never,A little bit of the time,Sometimes,Never,Never,Facebook,Never,A little bit of the time,A little bit of the time,Never,Sometimes,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,All of the time,All of the time,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Very often,A little bit of the time,Sometimes,Very often,Sometimes,A little bit of the time,Sometimes,Sometimes,Very often,Very often,A little bit of the time,Never
11/2/2016 11:15:29,Male,International,21,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Music,All of the time,Never,All of the time,All of the time,Sometimes,Sometimes,Sometimes,All of the time,Sometimes,Never,Never,Never,Never,All of the time,All of the time,All of the time,Sometimes,Sometimes,All of the time,Sometimes,Never,Never,All of the time,All of the time,A little bit of the time,All of the time,Never,Snapchat,Never,Never,Never,Never,A little bit of the time,Sometimes,Never,Sometimes,A little bit of the time,Sometimes,Sometimes,Never,Sometimes,Sometimes,A little bit of the time,Sometimes,Very often,Very often,All of the time,Very often,Very often,All of the time,All of the time,Never,A little bit of the time,Very often,Never
10/31/2016 19:07:22,Male,West,25,Graduate (PhD),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Podcast,Sometimes,Never,Sometimes,Never,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Very often,Never,Never,Never,Never,Very often,Very often,Very often,A little bit of the time,Sometimes,Very often,A little bit of the time,Very often,Never,All of the time,All of the time,Never,All of the time,Never,Facebook,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,Sometimes,A little bit of the time,Never,A little bit of the time,Never,Very often,A little bit of the time,Sometimes,Very often,A little bit of the time,A little bit of the time,Sometimes,Sometimes,A little bit of the time,Never,All of the time,Never
10/31/2016 19:40:04,Female,Northeast,24,Graduate (PhD),iPhone 5/5S/5C or older,Between 1 and 3 hours,Podcast,Very often,Sometimes,All of the time,Never,Very often,All of the time,Sometimes,All of the time,All of the time,All of the time,A little bit of the time,Never,Very often,All of the time,All of the time,Sometimes,Never,A little bit of the time,All of the time,Never,Sometimes,Sometimes,All of the time,All of the time,Sometimes,Very often,Never,Words With Friends,A little bit of the time,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Very often,Sometimes,Never,All of the time,Sometimes,A little bit of the time,Sometimes,Never,Never,Sometimes,Never,Very often,Never,Never,Never,Never,Sometimes,Never
10/31/2016 21:07:00,Female,Northeast,29,Graduate (PhD),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Podcast,Never,Never,A little bit of the time,Never,A little bit of the time,A little bit of the time,Never,Very often,Very often,Sometimes,Never,Never,A little bit of the time,All of the time,All of the time,A little bit of the time,Sometimes,Very often,Very often,A little bit of the time,Never,Never,All of the time,All of the time,Very often,A little bit of the time,Never,Music,Never,Never,Never,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,Never,Never,Sometimes,Sometimes,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Never,Never,All of the time,A little bit of the time,Never,All of the time,Never
11/1/2016 8:45:11,Male,South,21,College (Bachelor's),iPhone 7/7 Plus,Between 1 and 3 hours,Podcast,Never,Never,Never,Sometimes,All of the time,All of the time,Never,All of the time,All of the time,All of the time,Never,Never,Never,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Sometimes,Never,Never,All of the time,All of the time,All of the time,All of the time,Never,Google Maps,Never,Never,Never,Never,All of the time,All of the time,All of the time,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,Never,Never,Never,Never,All of the time,Never
10/31/2016 18:39:07,Male,West,23,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Safari,Sometimes,All of the time,Sometimes,Sometimes,All of the time,All of the time,Sometimes,Very often,All of the time,Sometimes,Never,Sometimes,Never,Very often,A little bit of the time,Very often,Sometimes,Sometimes,All of the time,Sometimes,Never,Never,All of the time,All of the time,All of the time,A little bit of the time,Never,Snapchat,Sometimes,Never,Never,Never,Never,A little bit of the time,Never,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,Never,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Very often,Sometimes,Very often,Sometimes,Never,Very often,Very often,Never,A little bit of the time,Very often,Never
10/31/2016 19:02:08,Male,West,31,Graduate (Master's),iPhone 6/6S/6S Plus,More than 3 hours,Safari,Sometimes,Sometimes,Sometimes,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,All of the time,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very often,A little bit of the time,Never,Never,Very often,Sometimes,Very often,Very often,Sometimes,Facebook,A little bit of the time,A little bit of the time,Never,Never,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,Never,Very often,Very often,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,A little bit of the time,A little bit of the time,A little bit of the time,Very often,Sometimes,A little bit of the time,Sometimes,Sometimes,A little bit of the time,Sometimes,Sometimes,Never
10/31/2016 18:41:14,Female,Northeast,23,College (Bachelor's),iPhone 7/7 Plus,Between 1 and 3 hours,Snapchat,Never,Never,A little bit of the time,Never,Never,Never,Never,Never,A little bit of the time,Very often,Very often,A little bit of the time,Very often,All of the time,Very often,Very often,Sometimes,Very often,Very often,Sometimes,A little bit of the time,All of the time,Sometimes,A little bit of the time,Never,A little bit of the time,Never,Music,A little bit of the time,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,Never,A little bit of the time,Never,All of the time,Never,Never,Never,Never,A little bit of the time,Never,A little bit of the time,Never
10/31/2016 18:43:19,Male,West,23,Graduate (Master's),iPhone 5/5S/5C or older,More than 3 hours,Snapchat,Sometimes,Never,A little bit of the time,Never,A little bit of the time,A little bit of the time,Never,Never,Never,Very often,Sometimes,A little bit of the time,Very often,Very often,Sometimes,Sometimes,A little bit of the time,Sometimes,A little bit of the time,A little bit of the time,Never,Sometimes,All of the time,Never,Never,All of the time,Never,Golf,Never,Never,Never,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,Never,Never,Sometimes,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Sometimes,A little bit of the time,Never,Never,A little bit of the time,A little bit of the time,Never,All of the time,Never
10/31/2016 19:16:07,Female,West,15,High School,iPhone 4s,More than 3 hours,Snapchat,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Very often,Very often,Sometimes,Very often,Very often,Very often,Very often,Very often,Sometimes,Sometimes,Sometimes,Very often,Very often,Sometimes,Very often,A little bit of the time,Very often,A little bit of the time,Music,A little bit of the time,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,Never,Never,A little bit of the time,A little bit of the time,A little bit of the time,Never,Never,A little bit of the time,A little bit of the time,Never,A little bit of the time,Never
10/31/2016 21:00:54,Female,Midwest,25,Graduate (Master's),iPhone 7/7 Plus,More than 3 hours,Snapchat,Sometimes,A little bit of the time,Never,A little bit of the time,Very often,Sometimes,A little bit of the time,Sometimes,All of the time,All of the time,All of the time,A little bit of the time,All of the time,All of the time,Sometimes,All of the time,Never,A little bit of the time,Sometimes,Very often,A little bit of the time,Very often,All of the time,All of the time,Never,Very often,Never,Words With Friends,Never,Never,Never,Never,Never,Never,Never,A little bit of the time,Never,A little bit of the time,Never,Never,Never,A little bit of the time,Never,Never,Never,Sometimes,Sometimes,A little bit of the time,Never,Never,Never,Never,Never,All of the time,Never
10/31/2016 21:07:30,Female,West,26,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Snapchat,Sometimes,Never,A little bit of the time,Very often,A little bit of the time,Never,Never,A little bit of the time,Very often,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Very often,Sometimes,Very often,Sometimes,Very often,All of the time,Sometimes,A little bit of the time,A little bit of the time,Very often,Never,Tumblr,A little bit of the time,Never,Never,Sometimes,Sometimes,Very often,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,Never,A little bit of the time,Very often,Sometimes,Sometimes,Very often,Very often,Very often,Very often,A little bit of the time,Very often,Very often,Very often,All of the time,A little bit of the time,Never
10/31/2016 21:22:22,Female,West,26,College (Bachelor's),iPhone 6/6S/6S Plus,Between 1 and 3 hours,Snapchat,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Very often,Very often,Never,Very often,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very often,Sometimes,Very often,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Never,Music,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,A little bit of the time,Very often,Very often,Sometimes,Never,Never,Very often,Sometimes,Never,A little bit of the time,Never
10/31/2016 22:02:54,Female,West,19,College (Bachelor's),iPhone 6/6S/6S Plus,More than 3 hours,Snapchat,All of the time,Sometimes,Never,A little bit of the time,All of the time,All of the time,Sometimes,A little bit of the time,All of the time,All of the time,All of the time,A little bit of the time,All of the time,All of the time,All of the time,All of the time,All of the time,All of the time,Very often,All of the time,A little bit of the time,All of the time,All of the time,Very often,All of the time,A little bit of the time,Never,Music,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,All of the time,Sometimes,Never,Never,All of the time,Very often,Never,Never,Never
11/1/2016 8:43:28,Female,Northeast,26,College (Bachelor's),iPhone 5/5S/5C or older,Between 1 and 3 hours,Snapchat,A little bit of the time,Never,A little bit of the time,Never,Sometimes,Sometimes,A little bit of the time,Never,Sometimes,Very often,Sometimes,Never,Very often,Very often,Very often,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Sometimes,Never,Sometimes,Very often,Very often,Sometimes,A little bit of the time,Never,Pinterest,A little bit of the time,Sometimes,Never,Sometimes,A little bit of the time,Sometimes,A little bit of the time,Sometimes,Sometimes,A little bit of the time,Never,Never,A little bit of the time,A little bit of the time,A little bit of the time,Sometimes,Sometimes,Sometimes,Sometimes,A little bit of the time,Never,A little bit of the time,Sometimes,Sometimes,A little bit of the time,A little bit of the time,Never
